id,clasificacion_cliente
60441,segmento_2
12017,segmento_2
60442,segmento_2
60443,segmento_2
21934,segmento_3
60444,segmento_2
60445,segmento_3
60446,segmento_2
60447,segmento_3
26350,segmento_2
60448,segmento_2
60449,segmento_2
60450,segmento_2
60451,segmento_2
60452,segmento_2
60453,segmento_2
60454,segmento_3
60455,segmento_2
16750,segmento_3
60456,segmento_2
60457,segmento_2
60458,segmento_2
60459,segmento_2
60460,segmento_2
60461,segmento_2
60462,segmento_2
20883,segmento_2
21030,segmento_2
60463,segmento_3
60464,segmento_3
60465,segmento_3
60466,segmento_1
60467,segmento_2
60468,segmento_2
60469,segmento_2
60470,segmento_3
60471,segmento_3
60472,segmento_2
60473,segmento_3
60474,segmento_2
7124,segmento_3
60475,segmento_4
60476,segmento_2
60477,segmento_2
35777,segmento_2
60478,segmento_2
60479,segmento_2
60480,segmento_2
60481,segmento_2
60482,segmento_3
60483,segmento_3
60484,segmento_1
60485,segmento_1
60486,segmento_1
60487,segmento_1
60488,segmento_2
60489,segmento_2
60490,segmento_2
60491,segmento_3
60492,segmento_3
26480,segmento_3
7312,segmento_3
60493,segmento_2
60494,segmento_3
60495,segmento_2
60496,segmento_4
60497,segmento_2
60498,segmento_2
60499,segmento_4
60500,segmento_4
15542,segmento_2
60501,segmento_3
60502,segmento_3
60503,segmento_2
3252,segmento_2
60504,segmento_1
60505,segmento_2
60506,segmento_3
60507,segmento_3
60508,segmento_3
60509,segmento_2
2961,segmento_3
60510,segmento_2
60511,segmento_1
60512,segmento_2
60513,segmento_2
60514,segmento_3
60515,segmento_2
2791,segmento_2
60516,segmento_1
60517,segmento_4
60518,segmento_3
60519,segmento_2
16675,segmento_3
60520,segmento_1
30628,segmento_3
60521,segmento_2
60522,segmento_2
60523,segmento_2
4698,segmento_3
35885,segmento_2
60524,segmento_1
60525,segmento_3
60526,segmento_3
60527,segmento_3
60528,segmento_2
30625,segmento_2
16999,segmento_3
35234,segmento_2
60529,segmento_2
16989,segmento_2
31525,segmento_2
60530,segmento_3
60531,segmento_3
60532,segmento_3
20869,segmento_2
60533,segmento_2
60534,segmento_2
60535,segmento_3
11971,segmento_2
60536,segmento_1
60537,segmento_2
60538,segmento_2
60539,segmento_3
60540,segmento_3
60541,segmento_2
34828,segmento_3
60542,segmento_2
16724,segmento_3
60543,segmento_2
35661,segmento_2
60544,segmento_2
60545,segmento_2
60546,segmento_2
21310,segmento_2
60547,segmento_2
60548,segmento_2
60549,segmento_2
60550,segmento_2
60551,segmento_2
60552,segmento_2
60553,segmento_2
60554,segmento_3
60555,segmento_3
60556,segmento_2
60557,segmento_3
60558,segmento_2
60559,segmento_2
60560,segmento_2
26069,segmento_3
60561,segmento_2
60562,segmento_2
60563,segmento_3
21120,segmento_2
60564,segmento_2
60565,segmento_2
60566,segmento_3
60567,segmento_2
60568,segmento_2
60569,segmento_3
60570,segmento_2
21903,segmento_3
60571,segmento_2
60572,segmento_1
60573,segmento_3
60574,segmento_1
60575,segmento_1
34994,segmento_2
60576,segmento_2
36437,segmento_3
60577,segmento_2
17679,segmento_3
60578,segmento_2
60579,segmento_2
21306,segmento_2
60580,segmento_3
60581,segmento_2
60582,segmento_1
60583,segmento_2
60584,segmento_3
60585,segmento_2
60586,segmento_2
2275,segmento_3
60587,segmento_1
60588,segmento_2
60589,segmento_3
2312,segmento_2
60590,segmento_2
26112,segmento_1
60591,segmento_3
29994,segmento_3
60592,segmento_3
6867,segmento_3
60593,segmento_2
60594,segmento_2
60595,segmento_3
60596,segmento_2
32641,segmento_2
60597,segmento_2
25595,segmento_3
60598,segmento_2
21326,segmento_2
60599,segmento_2
60600,segmento_3
8054,segmento_3
60601,segmento_2
60602,segmento_1
7915,segmento_3
60603,segmento_3
60604,segmento_2
60605,segmento_2
60606,segmento_3
2737,segmento_3
2964,segmento_2
60607,segmento_1
60608,segmento_3
60609,segmento_3
60610,segmento_2
60611,segmento_1
60612,segmento_3
60613,segmento_1
60614,segmento_3
21302,segmento_3
60615,segmento_3
60616,segmento_2
8067,segmento_3
60617,segmento_3
20808,segmento_2
60618,segmento_2
60619,segmento_3
60620,segmento_2
3202,segmento_3
60621,segmento_3
60622,segmento_2
60623,segmento_2
60624,segmento_3
60625,segmento_1
60626,segmento_3
60627,segmento_3
60628,segmento_2
60629,segmento_1
60630,segmento_2
30450,segmento_2
60631,segmento_2
16550,segmento_1
20673,segmento_4
60632,segmento_2
26580,segmento_3
60633,segmento_2
60634,segmento_2
60635,segmento_2
60636,segmento_2
60637,segmento_3
60638,segmento_1
60639,segmento_3
60640,segmento_2
60641,segmento_2
60642,segmento_1
21095,segmento_1
60643,segmento_1
60644,segmento_1
2972,segmento_1
60645,segmento_3
60646,segmento_3
60647,segmento_2
60648,segmento_2
60649,segmento_2
60650,segmento_3
60651,segmento_3
60652,segmento_2
60653,segmento_3
60654,segmento_3
60655,segmento_2
13392,segmento_2
60656,segmento_2
60657,segmento_3
60658,segmento_2
60659,segmento_3
60660,segmento_3
60661,segmento_2
60662,segmento_3
2293,segmento_3
60663,segmento_2
21574,segmento_2
11741,segmento_3
30448,segmento_2
60664,segmento_3
60665,segmento_2
2339,segmento_3
60666,segmento_2
60667,segmento_2
6970,segmento_1
60668,segmento_2
60669,segmento_2
35509,segmento_2
60670,segmento_3
30503,segmento_1
60671,segmento_3
60672,segmento_3
60673,segmento_2
7547,segmento_3
60674,segmento_3
60675,segmento_3
60676,segmento_3
60677,segmento_2
25357,segmento_2
60678,segmento_3
12915,segmento_2
60679,segmento_3
60680,segmento_4
60681,segmento_3
60682,segmento_2
34766,segmento_3
60683,segmento_2
60684,segmento_3
2234,segmento_2
60685,segmento_1
60686,segmento_1
60687,segmento_3
60688,segmento_2
60689,segmento_3
11642,segmento_3
60690,segmento_2
60691,segmento_3
6890,segmento_2
60692,segmento_2
60693,segmento_1
3675,segmento_2
60694,segmento_2
7330,segmento_3
2324,segmento_2
30658,segmento_2
36093,segmento_3
60695,segmento_3
60696,segmento_3
60697,segmento_2
60698,segmento_3
60699,segmento_3
60700,segmento_2
60701,segmento_2
60702,segmento_3
60703,segmento_3
7223,segmento_3
60704,segmento_2
60705,segmento_2
60706,segmento_3
60707,segmento_1
32287,segmento_1
60708,segmento_2
12321,segmento_3
60709,segmento_3
60710,segmento_2
60711,segmento_2
60712,segmento_2
60713,segmento_3
60714,segmento_2
30378,segmento_3
7068,segmento_2
60715,segmento_3
60716,segmento_3
60717,segmento_3
60718,segmento_2
60719,segmento_2
60720,segmento_3
60721,segmento_2
60722,segmento_2
60723,segmento_3
60724,segmento_2
25818,segmento_2
21893,segmento_2
60725,segmento_1
60726,segmento_2
25579,segmento_3
60727,segmento_2
60728,segmento_2
60729,segmento_3
2542,segmento_3
11710,segmento_1
60730,segmento_1
60731,segmento_2
60732,segmento_1
60733,segmento_1
60734,segmento_1
60735,segmento_3
60736,segmento_3
60737,segmento_3
2382,segmento_2
60738,segmento_2
60739,segmento_3
60740,segmento_2
60741,segmento_3
60742,segmento_2
60743,segmento_2
60744,segmento_3
60745,segmento_3
60746,segmento_3
60747,segmento_3
60748,segmento_1
16402,segmento_3
7591,segmento_2
60749,segmento_3
60750,segmento_3
60751,segmento_1
60752,segmento_2
60753,segmento_3
60754,segmento_4
60755,segmento_3
60756,segmento_1
60757,segmento_3
35778,segmento_2
21060,segmento_3
30300,segmento_3
60758,segmento_2
60759,segmento_4
60760,segmento_2
60761,segmento_1
60762,segmento_2
60763,segmento_3
7157,segmento_4
60764,segmento_2
30612,segmento_3
18266,segmento_3
25582,segmento_2
60765,segmento_3
60766,segmento_3
60767,segmento_1
3192,segmento_2
60768,segmento_3
60769,segmento_2
60770,segmento_2
60771,segmento_2
60772,segmento_2
7407,segmento_3
23217,segmento_3
60773,segmento_2
60774,segmento_2
60775,segmento_2
60776,segmento_2
60777,segmento_2
60778,segmento_3
60779,segmento_1
60780,segmento_2
60781,segmento_2
60782,segmento_2
60783,segmento_2
60784,segmento_3
60785,segmento_2
60786,segmento_2
60787,segmento_2
60788,segmento_3
60789,segmento_3
60790,segmento_3
60791,segmento_3
60792,segmento_3
60793,segmento_2
31430,segmento_3
18518,segmento_1
60794,segmento_2
60795,segmento_2
60796,segmento_2
12204,segmento_2
60797,segmento_2
60798,segmento_2
31448,segmento_3
60799,segmento_3
60800,segmento_2
60801,segmento_1
60802,segmento_1
60803,segmento_2
60804,segmento_2
8086,segmento_2
7634,segmento_2
60805,segmento_2
60806,segmento_2
60807,segmento_1
60808,segmento_1
60809,segmento_1
60810,segmento_3
60811,segmento_1
60812,segmento_3
17021,segmento_2
60813,segmento_2
60814,segmento_2
60815,segmento_2
60816,segmento_2
60817,segmento_3
60818,segmento_2
60819,segmento_3
60820,segmento_3
21889,segmento_3
60821,segmento_3
60822,segmento_3
60823,segmento_2
60824,segmento_2
60825,segmento_2
60826,segmento_2
7290,segmento_3
60827,segmento_2
60828,segmento_2
17518,segmento_3
60829,segmento_3
60830,segmento_3
60831,segmento_2
60832,segmento_1
60833,segmento_3
60834,segmento_2
2622,segmento_3
60835,segmento_3
60836,segmento_3
60837,segmento_2
35350,segmento_3
7766,segmento_2
60838,segmento_2
60839,segmento_3
60840,segmento_2
60841,segmento_3
60842,segmento_3
60843,segmento_4
60844,segmento_1
4732,segmento_3
20642,segmento_2
60845,segmento_3
60846,segmento_3
60847,segmento_3
60848,segmento_3
36160,segmento_3
60849,segmento_2
2145,segmento_2
60850,segmento_2
60851,segmento_3
60852,segmento_2
34811,segmento_3
60853,segmento_2
2197,segmento_3
60854,segmento_3
60855,segmento_3
2413,segmento_3
60856,segmento_3
60857,segmento_2
60858,segmento_2
27903,segmento_3
60859,segmento_3
60860,segmento_1
25653,segmento_2
60861,segmento_2
60862,segmento_2
21058,segmento_3
60863,segmento_1
60864,segmento_2
60865,segmento_2
60866,segmento_2
60867,segmento_2
7054,segmento_2
60868,segmento_2
60869,segmento_3
2829,segmento_2
7388,segmento_4
30161,segmento_3
25562,segmento_3
25930,segmento_3
25392,segmento_2
20855,segmento_3
60870,segmento_1
34804,segmento_3
2379,segmento_3
60871,segmento_2
60872,segmento_3
60873,segmento_3
60874,segmento_2
60875,segmento_2
60876,segmento_1
60877,segmento_2
11833,segmento_3
60878,segmento_3
60879,segmento_2
21148,segmento_3
60880,segmento_3
60881,segmento_1
60882,segmento_3
35756,segmento_2
34848,segmento_2
60883,segmento_4
60884,segmento_2
60885,segmento_2
60886,segmento_3
60887,segmento_3
60888,segmento_3
9132,segmento_3
2277,segmento_2
60889,segmento_2
60890,segmento_3
16045,segmento_2
60891,segmento_2
60892,segmento_2
60893,segmento_3
60894,segmento_3
2249,segmento_3
60895,segmento_3
60896,segmento_1
30330,segmento_3
60897,segmento_1
30075,segmento_3
60898,segmento_3
60899,segmento_2
60900,segmento_2
60901,segmento_2
60902,segmento_3
34713,segmento_3
60903,segmento_2
35866,segmento_2
8017,segmento_2
60904,segmento_3
60905,segmento_2
60906,segmento_2
60907,segmento_2
60908,segmento_2
60909,segmento_3
60910,segmento_3
60911,segmento_2
60912,segmento_3
30370,segmento_2
60913,segmento_2
31363,segmento_3
60914,segmento_2
60915,segmento_1
60916,segmento_2
25378,segmento_3
60917,segmento_2
2408,segmento_3
60918,segmento_1
7128,segmento_3
11873,segmento_3
60919,segmento_3
60920,segmento_2
60921,segmento_3
60922,segmento_3
60923,segmento_2
60924,segmento_2
60925,segmento_3
60926,segmento_2
60927,segmento_2
16310,segmento_1
7215,segmento_3
60928,segmento_2
60929,segmento_3
60930,segmento_3
60931,segmento_2
60932,segmento_3
60933,segmento_3
60934,segmento_3
60935,segmento_1
16531,segmento_3
60936,segmento_1
60937,segmento_3
25568,segmento_2
60938,segmento_2
16341,segmento_2
60939,segmento_2
60940,segmento_2
60941,segmento_3
60942,segmento_3
16495,segmento_2
60943,segmento_3
60944,segmento_1
60945,segmento_3
4144,segmento_2
60946,segmento_2
60947,segmento_3
60948,segmento_2
60949,segmento_1
60950,segmento_2
7392,segmento_2
60951,segmento_2
60952,segmento_1
60953,segmento_2
60954,segmento_2
60955,segmento_2
60956,segmento_2
60957,segmento_2
60958,segmento_1
60959,segmento_3
32097,segmento_1
16506,segmento_1
60960,segmento_2
60961,segmento_1
60962,segmento_1
60963,segmento_2
60964,segmento_3
60965,segmento_3
20976,segmento_3
60966,segmento_3
60967,segmento_3
60968,segmento_2
60969,segmento_1
60970,segmento_3
13286,segmento_2
16744,segmento_2
60971,segmento_2
60972,segmento_3
7213,segmento_3
60973,segmento_2
60974,segmento_3
60975,segmento_2
60976,segmento_2
60977,segmento_2
60978,segmento_2
60979,segmento_3
36433,segmento_2
60980,segmento_2
60981,segmento_2
60982,segmento_3
60983,segmento_2
60984,segmento_2
60985,segmento_3
13951,segmento_3
60986,segmento_3
60987,segmento_2
60988,segmento_3
60989,segmento_3
60990,segmento_3
60991,segmento_3
60992,segmento_2
60993,segmento_3
16770,segmento_1
60994,segmento_2
60995,segmento_3
60996,segmento_2
60997,segmento_3
60998,segmento_1
3033,segmento_3
60999,segmento_3
61000,segmento_3
36425,segmento_3
61001,segmento_2
61002,segmento_2
61003,segmento_2
61004,segmento_4
61005,segmento_3
61006,segmento_3
61007,segmento_2
61008,segmento_3
61009,segmento_2
61010,segmento_3
11958,segmento_3
61011,segmento_3
61012,segmento_3
2573,segmento_3
61013,segmento_2
35000,segmento_3
61014,segmento_2
61015,segmento_3
34938,segmento_2
61016,segmento_3
30272,segmento_2
21054,segmento_2
61017,segmento_2
61018,segmento_2
61019,segmento_3
61020,segmento_3
61021,segmento_2
25629,segmento_2
11694,segmento_2
20959,segmento_3
61022,segmento_2
61023,segmento_3
35268,segmento_2
61024,segmento_3
61025,segmento_1
61026,segmento_2
61027,segmento_3
61028,segmento_3
61029,segmento_2
61030,segmento_3
61031,segmento_2
61032,segmento_2
61033,segmento_1
61034,segmento_1
61035,segmento_3
61036,segmento_2
61037,segmento_3
61038,segmento_3
8124,segmento_2
61039,segmento_2
61040,segmento_3
21757,segmento_2
61041,segmento_3
16467,segmento_3
61042,segmento_2
61043,segmento_2
18430,segmento_2
61044,segmento_3
61045,segmento_1
61046,segmento_2
17393,segmento_2
61047,segmento_1
16356,segmento_3
61048,segmento_2
61049,segmento_3
61050,segmento_3
16416,segmento_2
9178,segmento_2
61051,segmento_3
61052,segmento_2
26011,segmento_2
61053,segmento_2
61054,segmento_1
35751,segmento_2
61055,segmento_2
61056,segmento_3
2700,segmento_2
61057,segmento_1
61058,segmento_2
7261,segmento_2
61059,segmento_2
61060,segmento_1
16693,segmento_2
61061,segmento_2
61062,segmento_2
12256,segmento_2
61063,segmento_2
61064,segmento_3
61065,segmento_2
61066,segmento_3
61067,segmento_4
21238,segmento_3
61068,segmento_2
17360,segmento_1
61069,segmento_1
61070,segmento_3
61071,segmento_2
15581,segmento_3
61072,segmento_2
61073,segmento_2
21267,segmento_3
61074,segmento_2
61075,segmento_2
61076,segmento_2
61077,segmento_2
61078,segmento_2
61079,segmento_2
61080,segmento_3
61081,segmento_2
61082,segmento_2
61083,segmento_3
35666,segmento_2
16717,segmento_3
61084,segmento_2
61085,segmento_1
61086,segmento_3
61087,segmento_2
61088,segmento_3
61089,segmento_3
61090,segmento_2
61091,segmento_3
61092,segmento_2
61093,segmento_3
61094,segmento_2
61095,segmento_3
61096,segmento_2
61097,segmento_2
61098,segmento_2
61099,segmento_2
61100,segmento_2
61101,segmento_3
17969,segmento_2
61102,segmento_3
61103,segmento_2
61104,segmento_2
61105,segmento_3
61106,segmento_3
61107,segmento_2
61108,segmento_2
26050,segmento_2
30501,segmento_2
61109,segmento_2
61110,segmento_2
61111,segmento_2
61112,segmento_3
61113,segmento_1
31079,segmento_1
61114,segmento_2
61115,segmento_3
61116,segmento_1
61117,segmento_3
30935,segmento_3
61118,segmento_1
61119,segmento_3
61120,segmento_3
61121,segmento_2
61122,segmento_2
61123,segmento_3
61124,segmento_3
61125,segmento_2
61126,segmento_3
61127,segmento_2
61128,segmento_1
61129,segmento_2
61130,segmento_2
35769,segmento_2
2567,segmento_2
26472,segmento_2
61131,segmento_2
61132,segmento_1
21022,segmento_2
61133,segmento_2
61134,segmento_1
61135,segmento_3
30627,segmento_3
61136,segmento_3
61137,segmento_2
61138,segmento_2
61139,segmento_2
61140,segmento_3
61141,segmento_2
61142,segmento_2
61143,segmento_2
61144,segmento_2
61145,segmento_2
18621,segmento_2
61146,segmento_2
61147,segmento_3
61148,segmento_2
61149,segmento_2
61150,segmento_2
61151,segmento_3
61152,segmento_1
61153,segmento_3
61154,segmento_2
11448,segmento_2
12739,segmento_3
61155,segmento_3
61156,segmento_2
34632,segmento_3
25390,segmento_3
20650,segmento_2
2143,segmento_2
61157,segmento_3
61158,segmento_3
12083,segmento_4
61159,segmento_2
61160,segmento_2
20643,segmento_3
6997,segmento_3
20839,segmento_3
61161,segmento_2
61162,segmento_2
61163,segmento_2
61164,segmento_2
61165,segmento_2
11497,segmento_2
61166,segmento_1
61167,segmento_3
61168,segmento_2
61169,segmento_2
61170,segmento_2
61171,segmento_3
61172,segmento_3
61173,segmento_3
32414,segmento_1
26824,segmento_3
61174,segmento_1
61175,segmento_2
34833,segmento_3
61176,segmento_2
11721,segmento_3
61177,segmento_2
61178,segmento_3
61179,segmento_2
61180,segmento_2
61181,segmento_2
61182,segmento_3
61183,segmento_3
61184,segmento_2
16641,segmento_2
61185,segmento_2
21787,segmento_2
61186,segmento_2
61187,segmento_2
61188,segmento_2
6938,segmento_3
61189,segmento_1
61190,segmento_2
61191,segmento_1
61192,segmento_1
61193,segmento_2
31489,segmento_3
61194,segmento_2
61195,segmento_1
61196,segmento_3
30566,segmento_2
61197,segmento_3
61198,segmento_3
61199,segmento_3
61200,segmento_3
61201,segmento_2
61202,segmento_2
61203,segmento_1
61204,segmento_1
16110,segmento_3
61205,segmento_2
61206,segmento_2
61207,segmento_1
20754,segmento_3
61208,segmento_3
20668,segmento_4
2495,segmento_2
61209,segmento_1
61210,segmento_2
61211,segmento_2
7904,segmento_2
61212,segmento_2
16360,segmento_2
61213,segmento_1
61214,segmento_2
61215,segmento_2
61216,segmento_2
31526,segmento_2
61217,segmento_3
61218,segmento_3
61219,segmento_3
61220,segmento_1
61221,segmento_1
61222,segmento_2
61223,segmento_3
61224,segmento_2
61225,segmento_2
61226,segmento_2
16849,segmento_2
16461,segmento_3
16046,segmento_3
61227,segmento_3
61228,segmento_3
61229,segmento_3
61230,segmento_2
61231,segmento_2
61232,segmento_2
61233,segmento_3
61234,segmento_2
2736,segmento_2
61235,segmento_2
2435,segmento_3
16864,segmento_3
61236,segmento_2
61237,segmento_1
7095,segmento_2
61238,segmento_3
61239,segmento_1
7016,segmento_3
17318,segmento_1
21917,segmento_1
30104,segmento_2
61240,segmento_2
26263,segmento_2
61241,segmento_3
61242,segmento_3
61243,segmento_3
12689,segmento_2
61244,segmento_2
8172,segmento_1
61245,segmento_2
61246,segmento_2
61247,segmento_1
61248,segmento_2
61249,segmento_2
34714,segmento_2
61250,segmento_2
35140,segmento_3
20774,segmento_2
12055,segmento_3
61251,segmento_3
30355,segmento_2
61252,segmento_3
11515,segmento_2
61253,segmento_2
61254,segmento_2
61255,segmento_2
61256,segmento_2
61257,segmento_2
61258,segmento_1
61259,segmento_1
61260,segmento_1
61261,segmento_3
30318,segmento_3
61262,segmento_2
61263,segmento_2
61264,segmento_2
61265,segmento_2
30326,segmento_2
61266,segmento_3
61267,segmento_3
61268,segmento_2
61269,segmento_2
61270,segmento_2
61271,segmento_3
2564,segmento_3
61272,segmento_3
61273,segmento_3
61274,segmento_1
61275,segmento_2
61276,segmento_3
61277,segmento_2
61278,segmento_2
61279,segmento_3
